frame.time_utc,ip.src,tcp.srcport,ip.dst,tcp.dstport,frame.protocols,frame.time_delta,frame.time_relative,frame.time_delta_displayed,frame.len,eth.src.oui,eth.dst.oui,tcp.len,tcp.ack,tcp.analysis.bytes_in_flight,tcp.analysis.ack_rtt,label
"Dec 22, 2023 03:20:36.747913000 UTC",192.168.1.6,502,192.168.1.1,18509,eth:ethertype:ip:tcp:mbtcp:modbus,0.005458,78.06485,0.005458,90,84,7080836,36,2365,36,0.005458,0
"Dec 22, 2023 03:20:36.748525000 UTC",192.168.1.1,18509,192.168.1.6,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.000612,78.065462,0.000612,66,7080836,84,12,4208,12,0.000612,0
"Dec 22, 2023 03:20:36.760190000 UTC",192.168.1.6,502,192.168.1.1,18509,eth:ethertype:ip:tcp:mbtcp:modbus,0.011665,78.077127,0.011665,71,84,7080836,17,2377,17,0.011665,0
"Dec 22, 2023 03:20:36.942363000 UTC",192.168.1.1,18510,192.168.1.5,502,eth:ethertype:ip:tcp,0.182173,78.2593,0.182173,54,7080836,5797493,0,2839,0,0.20118,0
"Dec 22, 2023 03:20:36.961427000 UTC",192.168.1.1,18509,192.168.1.6,502,eth:ethertype:ip:tcp,0.019064,78.278364,0.019064,54,7080836,84,0,4225,0,0.201237,0
"Dec 22, 2023 03:20:37.432669000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.471242,78.749606,0.471242,85,7080836,3113,31,9859,31,0,2
"Dec 22, 2023 03:20:37.438678000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.006009,78.755615,0.006009,60,3113,7080836,0,7720,0,0.006009,2
"Dec 22, 2023 03:20:37.443002000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.004324,78.759939,0.004324,60,3113,7080836,0,7720,0,0,2
"Dec 22, 2023 03:20:37.443340000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.000338,78.760277,0.000338,60,3113,7080836,0,7720,0,0,2
"Dec 22, 2023 03:20:37.446756000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.003416,78.763693,0.003416,60,3113,7080836,0,7720,0,0,2
"Dec 22, 2023 03:20:37.470639000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.023883,78.787576,0.023883,133,3113,7080836,79,7720,79,0,2
"Dec 22, 2023 03:20:37.470939000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.0003,78.787876,0.0003,85,7080836,3113,31,9938,31,0.0003,2
"Dec 22, 2023 03:20:37.474757000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.003818,78.791694,0.003818,133,3113,7080836,79,7720,79,0,2
"Dec 22, 2023 03:20:37.474778000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp,2.10E-05,78.791715,2.10E-05,54,7080836,3113,0,9938,0,2.10E-05,2
"Dec 22, 2023 03:20:37.479573000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.004795,78.79651,0.004795,60,3113,7080836,0,7751,0,0.008634,2
"Dec 22, 2023 03:20:37.483230000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.003657,78.800167,0.003657,60,3113,7080836,0,7751,0,0,2
"Dec 22, 2023 03:20:37.483418000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.000188,78.800355,0.000188,60,3113,7080836,0,7751,0,0,2
"Dec 22, 2023 03:20:37.487377000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.003959,78.804314,0.003959,60,3113,7080836,0,7751,0,0,2
"Dec 22, 2023 03:20:37.502634000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.015257,78.819571,0.015257,82,3113,7080836,28,7751,28,0,2
"Dec 22, 2023 03:20:37.502803000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.000169,78.81974,0.000169,85,7080836,3113,31,9966,31,0.000169,2
"Dec 22, 2023 03:20:37.507349000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.004546,78.824286,0.004546,82,3113,7080836,28,7751,28,0,2
"Dec 22, 2023 03:20:37.507372000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp,2.30E-05,78.824309,2.30E-05,54,7080836,3113,0,9966,0,2.30E-05,2
"Dec 22, 2023 03:20:37.511436000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.004064,78.828373,0.004064,60,3113,7080836,0,7782,0,0.008633,2
"Dec 22, 2023 03:20:37.514885000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.003449,78.831822,0.003449,60,3113,7080836,0,7782,0,0,2
"Dec 22, 2023 03:20:37.515096000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.000211,78.832033,0.000211,60,3113,7080836,0,7782,0,0,2
"Dec 22, 2023 03:20:37.518918000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.003822,78.835855,0.003822,60,3113,7080836,0,7782,0,0,2
"Dec 22, 2023 03:20:37.535076000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.016158,78.852013,0.016158,80,3113,7080836,26,7782,26,0,2
"Dec 22, 2023 03:20:37.535283000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.000207,78.85222,0.000207,85,7080836,3113,31,9992,31,0.000207,2
"Dec 22, 2023 03:20:37.538835000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.003552,78.855772,0.003552,80,3113,7080836,26,7782,26,0,2
"Dec 22, 2023 03:20:37.538856000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp,2.10E-05,78.855793,2.10E-05,54,7080836,3113,0,9992,0,2.10E-05,2
"Dec 22, 2023 03:20:37.547378000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.008522,78.864315,0.008522,60,3113,7080836,0,7813,0,0.012095,2
"Dec 22, 2023 03:20:37.547584000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.000206,78.864521,0.000206,60,3113,7080836,0,7813,0,0,2
"Dec 22, 2023 03:20:37.550834000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.00325,78.867771,0.00325,60,3113,7080836,0,7813,0,0,2
"Dec 22, 2023 03:20:37.551089000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.000255,78.868026,0.000255,60,3113,7080836,0,7813,0,0,2
"Dec 22, 2023 03:20:37.575006000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.023917,78.891943,0.023917,80,3113,7080836,26,7813,26,0,2
"Dec 22, 2023 03:20:37.578753000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.003747,78.89569,0.003747,80,3113,7080836,26,7813,26,0,2
"Dec 22, 2023 03:20:37.578773000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp,2.00E-05,78.89571,2.00E-05,54,7080836,3113,0,10018,0,0.003767,2
"Dec 22, 2023 03:20:37.915561000 UTC",192.168.1.1,18509,192.168.1.6,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.336788,79.232498,0.336788,66,7080836,84,12,4225,12,0,0
"Dec 22, 2023 03:20:37.916503000 UTC",192.168.1.1,18510,192.168.1.5,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.000942,79.23344,0.000942,66,7080836,5797493,12,2839,12,0,0
"Dec 22, 2023 03:20:37.916612000 UTC",192.168.1.6,502,192.168.1.1,18509,eth:ethertype:ip:tcp,0.000109,79.233549,0.000109,64,84,7080836,0,2389,0,0.001051,0
"Dec 22, 2023 03:20:37.920777000 UTC",192.168.1.5,502,192.168.1.1,18510,eth:ethertype:ip:tcp:mbtcp:modbus,0.004165,79.237714,0.004165,87,5797493,7080836,33,1597,33,0.004274,0
"Dec 22, 2023 03:20:37.921467000 UTC",192.168.1.1,18510,192.168.1.5,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.00069,79.238404,0.00069,66,7080836,5797493,12,2872,12,0.00069,0
"Dec 22, 2023 03:20:37.925431000 UTC",192.168.1.5,502,192.168.1.1,18510,eth:ethertype:ip:tcp:mbtcp:modbus,0.003964,79.242368,0.003964,64,5797493,7080836,10,1609,10,0.003964,0
"Dec 22, 2023 03:20:37.926045000 UTC",192.168.1.6,502,192.168.1.1,18509,eth:ethertype:ip:tcp:mbtcp:modbus,0.000614,79.242982,0.000614,65,84,7080836,11,2389,11,0,0
"Dec 22, 2023 03:20:37.926427000 UTC",192.168.1.1,18509,192.168.1.6,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.000382,79.243364,0.000382,66,7080836,84,12,4236,12,0.000382,0
"Dec 22, 2023 03:20:37.932349000 UTC",192.168.1.6,502,192.168.1.1,18509,eth:ethertype:ip:tcp:mbtcp:modbus,0.005922,79.249286,0.005922,90,84,7080836,36,2401,36,0.005922,0
"Dec 22, 2023 03:20:37.932443000 UTC",192.168.1.1,18509,192.168.1.6,502,eth:ethertype:ip:tcp:mbtcp:modbus,9.40E-05,79.24938,9.40E-05,66,7080836,84,12,4272,12,9.40E-05,0
"Dec 22, 2023 03:20:37.944072000 UTC",192.168.1.6,502,192.168.1.1,18509,eth:ethertype:ip:tcp:mbtcp:modbus,0.011629,79.261009,0.011629,71,84,7080836,17,2413,17,0.011629,0
"Dec 22, 2023 03:20:38.126410000 UTC",192.168.1.1,18510,192.168.1.5,502,eth:ethertype:ip:tcp,0.182338,79.443347,0.182338,54,7080836,5797493,0,2882,0,0.200979,0
"Dec 22, 2023 03:20:38.145473000 UTC",192.168.1.1,18509,192.168.1.6,502,eth:ethertype:ip:tcp,0.019063,79.46241,0.019063,54,7080836,84,0,4289,0,0.201401,0
"Dec 22, 2023 03:20:38.694622000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.549149,80.011559,0.549149,85,7080836,3113,31,10018,31,0,2
"Dec 22, 2023 03:20:38.702667000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.008045,80.019604,0.008045,60,3113,7080836,0,7844,0,0.008045,2
"Dec 22, 2023 03:20:38.706539000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.003872,80.023476,0.003872,60,3113,7080836,0,7844,0,0,2
"Dec 22, 2023 03:20:38.706784000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.000245,80.023721,0.000245,60,3113,7080836,0,7844,0,0,2
"Dec 22, 2023 03:20:38.710798000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.004014,80.027735,0.004014,60,3113,7080836,0,7844,0,0,2
"Dec 22, 2023 03:20:38.726676000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.015878,80.043613,0.015878,133,3113,7080836,79,7844,79,0,2
"Dec 22, 2023 03:20:38.726852000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.000176,80.043789,0.000176,85,7080836,3113,31,10097,31,0.000176,2
"Dec 22, 2023 03:20:38.731187000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.004335,80.048124,0.004335,133,3113,7080836,79,7844,79,0,2
"Dec 22, 2023 03:20:38.731207000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp,2.00E-05,80.048144,2.00E-05,54,7080836,3113,0,10097,0,2.00E-05,2
"Dec 22, 2023 03:20:38.735309000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.004102,80.052246,0.004102,60,3113,7080836,0,7875,0,0.008457,2
"Dec 22, 2023 03:20:38.738820000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.003511,80.055757,0.003511,60,3113,7080836,0,7875,0,0,2
"Dec 22, 2023 03:20:38.739216000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.000396,80.056153,0.000396,60,3113,7080836,0,7875,0,0,2
"Dec 22, 2023 03:20:38.742786000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.00357,80.059723,0.00357,60,3113,7080836,0,7875,0,0,2
"Dec 22, 2023 03:20:38.759013000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.016227,80.07595,0.016227,82,3113,7080836,28,7875,28,0,2
"Dec 22, 2023 03:20:38.759152000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.000139,80.076089,0.000139,85,7080836,3113,31,10125,31,0.000139,2
"Dec 22, 2023 03:20:38.762733000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.003581,80.07967,0.003581,82,3113,7080836,28,7875,28,0,2
"Dec 22, 2023 03:20:38.762746000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp,1.30E-05,80.079683,1.30E-05,54,7080836,3113,0,10125,0,1.30E-05,2
"Dec 22, 2023 03:20:38.767127000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.004381,80.084064,0.004381,60,3113,7080836,0,7906,0,0.007975,2
"Dec 22, 2023 03:20:38.770650000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.003523,80.087587,0.003523,60,3113,7080836,0,7906,0,0,2
"Dec 22, 2023 03:20:38.770807000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.000157,80.087744,0.000157,60,3113,7080836,0,7906,0,0,2
"Dec 22, 2023 03:20:38.774516000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.003709,80.091453,0.003709,60,3113,7080836,0,7906,0,0,2
"Dec 22, 2023 03:20:38.790773000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.016257,80.10771,0.016257,80,3113,7080836,26,7906,26,0,2
"Dec 22, 2023 03:20:38.790897000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.000124,80.107834,0.000124,85,7080836,3113,31,10151,31,0.000124,2
"Dec 22, 2023 03:20:38.794462000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.003565,80.111399,0.003565,80,3113,7080836,26,7906,26,0,2
"Dec 22, 2023 03:20:38.794476000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp,1.40E-05,80.111413,1.40E-05,54,7080836,3113,0,10151,0,1.40E-05,2
"Dec 22, 2023 03:20:38.799348000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.004872,80.116285,0.004872,60,3113,7080836,0,7937,0,0.008451,2
"Dec 22, 2023 03:20:38.803489000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.004141,80.120426,0.004141,60,3113,7080836,0,7937,0,0,2
"Dec 22, 2023 03:20:38.803846000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.000357,80.120783,0.000357,60,3113,7080836,0,7937,0,0,2
"Dec 22, 2023 03:20:38.807441000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.003595,80.124378,0.003595,60,3113,7080836,0,7937,0,0,2
"Dec 22, 2023 03:20:38.822551000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.01511,80.139488,0.01511,80,3113,7080836,26,7937,26,0,2
"Dec 22, 2023 03:20:38.826849000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.004298,80.143786,0.004298,80,3113,7080836,26,7937,26,0,2
"Dec 22, 2023 03:20:38.826869000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp,2.00E-05,80.143806,2.00E-05,54,7080836,3113,0,10177,0,0.004318,2
"Dec 22, 2023 03:20:39.101586000 UTC",192.168.1.1,18510,192.168.1.5,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.179704,80.418523,0.179704,66,7080836,5797493,12,2882,12,0,0
"Dec 22, 2023 03:20:39.104609000 UTC",192.168.1.1,18509,192.168.1.6,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.003023,80.421546,0.003023,66,7080836,84,12,4289,12,0,0
"Dec 22, 2023 03:20:39.106200000 UTC",192.168.1.5,502,192.168.1.1,18510,eth:ethertype:ip:tcp:mbtcp:modbus,0.001591,80.423137,0.001591,87,5797493,7080836,33,1621,33,0.004614,0
"Dec 22, 2023 03:20:39.106454000 UTC",192.168.1.6,502,192.168.1.1,18509,eth:ethertype:ip:tcp,0.000254,80.423391,0.000254,64,84,7080836,0,2425,0,0.001845,0
"Dec 22, 2023 03:20:39.106602000 UTC",192.168.1.1,18510,192.168.1.5,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.000148,80.423539,0.000148,66,7080836,5797493,12,2915,12,0.000402,0
"Dec 22, 2023 03:20:39.110309000 UTC",192.168.1.5,502,192.168.1.1,18510,eth:ethertype:ip:tcp:mbtcp:modbus,0.003707,80.427246,0.003707,64,5797493,7080836,10,1633,10,0.003707,0
"Dec 22, 2023 03:20:39.111007000 UTC",192.168.1.6,502,192.168.1.1,18509,eth:ethertype:ip:tcp:mbtcp:modbus,0.000698,80.427944,0.000698,65,84,7080836,11,2425,11,0,0
"Dec 22, 2023 03:20:39.111540000 UTC",192.168.1.1,18509,192.168.1.6,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.000533,80.428477,0.000533,66,7080836,84,12,4300,12,0.000533,0
"Dec 22, 2023 03:20:39.123365000 UTC",192.168.1.6,502,192.168.1.1,18509,eth:ethertype:ip:tcp:mbtcp:modbus,0.011825,80.440302,0.011825,90,84,7080836,36,2437,36,0.011825,0
"Dec 22, 2023 03:20:39.123525000 UTC",192.168.1.1,18509,192.168.1.6,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.00016,80.440462,0.00016,66,7080836,84,12,4336,12,0.00016,0
"Dec 22, 2023 03:20:39.128399000 UTC",192.168.1.6,502,192.168.1.1,18509,eth:ethertype:ip:tcp:mbtcp:modbus,0.004874,80.445336,0.004874,71,84,7080836,17,2449,17,0.004874,0
"Dec 22, 2023 03:20:39.311468000 UTC",192.168.1.1,18510,192.168.1.5,502,eth:ethertype:ip:tcp,0.10557,80.628405,0.10557,54,7080836,5797493,0,2925,0,0.201159,0
"Dec 22, 2023 03:20:39.324495000 UTC",192.168.1.1,18509,192.168.1.6,502,eth:ethertype:ip:tcp,0.013027,80.641432,0.013027,54,7080836,84,0,4353,0,0.196096,0
"Dec 22, 2023 03:20:39.942748000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.321048,81.259685,0.321048,85,7080836,3113,31,10177,31,0,2
"Dec 22, 2023 03:20:39.951164000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.008416,81.268101,0.008416,60,3113,7080836,0,7968,0,0.008416,2
"Dec 22, 2023 03:20:39.954839000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.003675,81.271776,0.003675,60,3113,7080836,0,7968,0,0,2
"Dec 22, 2023 03:20:39.955099000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.00026,81.272036,0.00026,60,3113,7080836,0,7968,0,0,2
"Dec 22, 2023 03:20:39.958923000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.003824,81.27586,0.003824,60,3113,7080836,0,7968,0,0,2
"Dec 22, 2023 03:20:39.978888000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.019965,81.295825,0.019965,133,3113,7080836,79,7968,79,0,2
"Dec 22, 2023 03:20:39.979121000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.000233,81.296058,0.000233,85,7080836,3113,31,10256,31,0.000233,2
"Dec 22, 2023 03:20:39.983135000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.004014,81.300072,0.004014,133,3113,7080836,79,7968,79,0,2
"Dec 22, 2023 03:20:39.983162000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp,2.70E-05,81.300099,2.70E-05,54,7080836,3113,0,10256,0,2.70E-05,2
"Dec 22, 2023 03:20:39.986932000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.00377,81.303869,0.00377,60,3113,7080836,0,7999,0,0.007811,2
"Dec 22, 2023 03:20:39.990664000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.003732,81.307601,0.003732,60,3113,7080836,0,7999,0,0,2
"Dec 22, 2023 03:20:39.990905000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.000241,81.307842,0.000241,60,3113,7080836,0,7999,0,0,2
"Dec 22, 2023 03:20:39.995036000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.004131,81.311973,0.004131,60,3113,7080836,0,7999,0,0,2
"Dec 22, 2023 03:20:40.018638000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.023602,81.335575,0.023602,82,3113,7080836,28,7999,28,0,2
"Dec 22, 2023 03:20:40.018869000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.000231,81.335806,0.000231,85,7080836,3113,31,10284,31,0.000231,2
"Dec 22, 2023 03:20:40.022625000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.003756,81.339562,0.003756,82,3113,7080836,28,7999,28,0,2
"Dec 22, 2023 03:20:40.022651000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp,2.60E-05,81.339588,2.60E-05,54,7080836,3113,0,10284,0,2.60E-05,2
"Dec 22, 2023 03:20:40.027293000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.004642,81.34423,0.004642,60,3113,7080836,0,8030,0,0.008424,2
"Dec 22, 2023 03:20:40.031244000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.003951,81.348181,0.003951,60,3113,7080836,0,8030,0,0,2
"Dec 22, 2023 03:20:40.031468000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.000224,81.348405,0.000224,60,3113,7080836,0,8030,0,0,2
"Dec 22, 2023 03:20:40.034959000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.003491,81.351896,0.003491,60,3113,7080836,0,8030,0,0,2
"Dec 22, 2023 03:20:40.054677000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.019718,81.371614,0.019718,80,3113,7080836,26,8030,26,0,2
"Dec 22, 2023 03:20:40.054903000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.000226,81.37184,0.000226,85,7080836,3113,31,10310,31,0.000226,2
"Dec 22, 2023 03:20:40.058797000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.003894,81.375734,0.003894,80,3113,7080836,26,8030,26,0,2
"Dec 22, 2023 03:20:40.058825000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp,2.80E-05,81.375762,2.80E-05,54,7080836,3113,0,10310,0,2.80E-05,2
"Dec 22, 2023 03:20:40.062894000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.004069,81.379831,0.004069,60,3113,7080836,0,8061,0,0.007991,2
"Dec 22, 2023 03:20:40.066437000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.003543,81.383374,0.003543,60,3113,7080836,0,8061,0,0,2
"Dec 22, 2023 03:20:40.066479000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,4.20E-05,81.383416,4.20E-05,60,3113,7080836,0,8061,0,0,2
"Dec 22, 2023 03:20:40.070711000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.004232,81.387648,0.004232,60,3113,7080836,0,8061,0,0,2
"Dec 22, 2023 03:20:40.094615000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.023904,81.411552,0.023904,80,3113,7080836,26,8061,26,0,2
"Dec 22, 2023 03:20:40.098644000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.004029,81.415581,0.004029,80,3113,7080836,26,8061,26,0,2
"Dec 22, 2023 03:20:40.098670000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp,2.60E-05,81.415607,2.60E-05,54,7080836,3113,0,10336,0,0.004055,2
"Dec 22, 2023 03:20:40.285567000 UTC",192.168.1.1,18510,192.168.1.5,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.186897,81.602504,0.186897,66,7080836,5797493,12,2925,12,0,0
"Dec 22, 2023 03:20:40.288599000 UTC",192.168.1.1,18509,192.168.1.6,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.003032,81.605536,0.003032,66,7080836,84,12,4353,12,0,0
"Dec 22, 2023 03:20:40.289824000 UTC",192.168.1.5,502,192.168.1.1,18510,eth:ethertype:ip:tcp:mbtcp:modbus,0.001225,81.606761,0.001225,87,5797493,7080836,33,1645,33,0.004257,0
"Dec 22, 2023 03:20:40.289913000 UTC",192.168.1.6,502,192.168.1.1,18509,eth:ethertype:ip:tcp,8.90E-05,81.60685,8.90E-05,64,84,7080836,0,2461,0,0.001314,0
"Dec 22, 2023 03:20:40.290611000 UTC",192.168.1.1,18510,192.168.1.5,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.000698,81.607548,0.000698,66,7080836,5797493,12,2958,12,0.000787,0
"Dec 22, 2023 03:20:40.293498000 UTC",192.168.1.6,502,192.168.1.1,18509,eth:ethertype:ip:tcp:mbtcp:modbus,0.002887,81.610435,0.002887,65,84,7080836,11,2461,11,0,0
"Dec 22, 2023 03:20:40.294559000 UTC",192.168.1.5,502,192.168.1.1,18510,eth:ethertype:ip:tcp:mbtcp:modbus,0.001061,81.611496,0.001061,64,5797493,7080836,10,1657,10,0.003948,0
"Dec 22, 2023 03:20:40.294573000 UTC",192.168.1.1,18509,192.168.1.6,502,eth:ethertype:ip:tcp:mbtcp:modbus,1.40E-05,81.61151,1.40E-05,66,7080836,84,12,4364,12,0.001075,0
